date,price1,price2,signal,position,shares1,shares2,cash,position_value,portfolio_value,commission_paid,borrow_cost,total_commission,total_borrow_cost,returns,cumulative_returns
2018-09-19,178.3189697265625,101.67160034179688,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859244.2816765849,-317051.5612504834,1542192.7204261015,0.0,7.163146071567188,25608.745954380218,6361.060958539957,-0.0020409340661179387,0.5421927204261048
2018-09-20,177.79669189453125,102.05640411376952,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859237.0914196423,-320970.5213206058,1538266.5700990364,0.0,7.190256942432441,25608.745954380218,6368.25121548239,-0.0025458234078424846,0.5382665700990397
2018-09-21,178.91708374023438,102.17882537841795,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859229.892537662,-319295.3193318767,1539934.5732057854,0.0,7.198881980279734,25608.745954380218,6375.45009746267,0.0010843394371116144,0.5399345732057885
2018-09-24,175.2105255126953,100.57844543457033,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859222.806408459,-316348.08128130046,1542874.7251271587,0.0,7.086129203012055,25608.745954380218,6382.536226665682,0.0019092706745666987,0.5428747251271617
2018-09-25,174.76406860351562,100.74459075927734,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859215.708573694,-318541.9836517283,1540673.7249219657,0.0,7.097834765096092,25608.745954380218,6389.634061430778,-0.0014265579501352432,0.5406737249219689
2018-09-26,174.81463623046875,100.38607025146484,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859208.635998045,-315881.01681539055,1543327.6191826547,0.0,7.072575648897666,25608.745954380218,6396.706637079676,0.0017225543719994185,0.5433276191826579
2018-09-27,174.24179077148438,100.1324691772461,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859201.5812895442,-315381.0404996675,1543820.5407898766,0.0,7.054708500820639,25608.745954380218,6403.761345580496,0.0003193888329964256,0.5438205407898797
2018-09-28,174.5029296875,100.41227722167967,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859194.5068675159,-316775.0719331428,1542419.434934373,0.0,7.074422028369525,25608.745954380218,6410.835767608865,-0.0009075574644101803,0.542419434934376
2018-10-01,174.8820037841797,99.75638580322266,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859187.478655501,-311256.1589973376,1547931.3196581635,0.0,7.028212014740344,25608.745954380218,6417.863979623606,0.0035735316859677457,0.5479313196581665
2018-10-02,172.48117065429688,98.46212005615234,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859180.541629369,-307517.33391198225,1551663.2077173865,0.0,6.937026132246869,25608.745954380218,6424.801005755852,0.00241088736420636,0.5516632077173897
2018-10-03,171.63038635253906,97.72750091552734,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859173.656359914,-304232.5407637089,1554941.115596205,0.0,6.885269454929154,25608.745954380218,6431.686275210782,0.0021125124721108612,0.5549411155962083
2018-10-04,167.5110321044922,96.87922668457033,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859166.8308545644,-307564.0927991244,1551602.7380554401,0.0,6.825505349666089,25608.745954380218,6438.511780560448,-0.0021469478858592295,0.5516027380554434
2018-10-05,165.43031311035156,95.9697265625,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859160.069426914,-305830.7374067528,1553329.3320201612,0.0,6.761427650440381,25608.745954380218,6445.273208210888,0.001112780947322145,0.5533293320201644
2018-10-08,167.140380859375,96.1096420288086,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859153.2981416935,-302940.51757177216,1556212.7805699212,0.0,6.771285220494071,25608.745954380218,6452.044493431382,0.0018563021313773298,0.5562127805699244
2018-10-09,164.89956665039062,95.47125244140624,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859146.5718334168,-303496.12254454946,1555650.4492888674,0.0,6.726308276590781,25608.745954380218,6458.770801707973,-0.00036134601133908095,0.5556504492888705
2018-10-10,163.1726531982422,92.95264434814452,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859140.022970539,-289531.7487797128,1569608.2741908263,0.0,6.5488628777929385,25608.745954380218,6465.319664585766,0.008972340096285336,0.5696082741908293
2018-10-11,159.83676147460938,91.15113067626952,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859133.601031065,-284314.26312969043,1574819.3379013746,0.0,6.421939474028427,25608.745954380218,6471.741604059795,0.003319977217395076,0.5748193379013775
2018-10-12,162.1365203857422,92.1393585205078,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859127.109467228,-286109.2442670186,1573017.8652002094,0.0,6.4915638369426665,25608.745954380218,6478.2331678967375,-0.0011439234062021741,0.5730178652002123
2018-10-15,161.04135131835938,91.53592681884766,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859120.6604174206,-284311.15054999664,1574809.509867424,0.0,6.449049807374185,25608.745954380218,6484.682217704111,0.0011389855810610694,0.5748095098674268
2018-10-16,163.07159423828125,92.68153381347656,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859114.130655298,-287835.9152133946,1571278.2154419033,0.0,6.529762122470522,25608.745954380218,6491.211979826582,-0.0022423629038269555,0.5712782154419063
2018-10-17,155.9869842529297,89.58575439453125,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859107.8190024619,-281940.8873161537,1577166.9316863082,0.0,6.311652836212535,25608.745954380218,6497.523632662795,0.0037477234690412864,0.5771669316863113
2018-10-18,152.00247192382812,87.19828796386719,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859101.6755556017,-274035.2491869571,1585066.4263686447,0.0,6.143446860046943,25608.745954380218,6503.667079522842,0.005008661114832114,0.5850664263686476
2018-10-19,151.50546264648438,87.09335327148438,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859095.5395017848,-274418.8254169046,1584676.7140848802,0.0,6.136053816886552,25608.745954380218,6509.803133339728,-0.00024586495384759655,0.584676714084883
2018-10-22,150.5787811279297,86.0439453125,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859089.4773826997,-269070.86023229844,1590018.6171504012,0.0,6.062119085126652,25608.745954380218,6515.8652524248555,0.003370973409302591,0.590018617150404
2018-10-23,150.39344787597656,86.2284927368164,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859083.4022615554,-270802.3920149262,1588281.0102466294,0.0,6.075121144237219,25608.745954380218,6521.940373569093,-0.0010928217349340796,0.5882810102466323
2018-10-24,149.07933044433594,84.83118438720703,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859077.425586032,-263863.66392246675,1595213.7616635652,0.0,5.976675523418583,25608.745954380218,6527.917049092512,0.004364940065523681,0.5952137616635682
2018-10-25,150.84835815429688,86.07909393310547,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859071.3609905946,-268708.21997875173,1590363.141011843,0.0,6.064595437448881,25608.745954380218,6533.98164452996,-0.003040733955720021,0.590363141011846
2018-10-26,145.08636474609375,82.41445922851562,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859065.5545824347,-255769.43703594484,1603296.11754649,0.0,5.8064081599823725,25608.745954380218,6539.788052689943,0.008132090213319731,0.6032961175464928
2018-10-29,145.90347290039062,81.60597229003906,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859059.8051352159,-248171.97866885934,1610887.8264663564,0.0,5.749447218895651,25608.745954380218,6545.537499908838,0.0047350634962455285,0.6108878264663593
2018-10-30,148.46438598632812,83.25813293457031,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859053.9392870748,-254088.9101725915,1604965.0291144834,0.0,5.865848140988806,25608.745954380218,6551.4033480498265,-0.0036767286055325865,0.6049650291144861
2018-10-31,148.16111755371094,83.67996215820312,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859048.043719481,-257773.40667616448,1601274.6370433164,0.0,5.895567593972527,25608.745954380218,6557.298915643799,-0.0022993598017541084,0.6012746370433191
2018-11-01,152.019287109375,85.63091278076172,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859042.010700089,-262865.9701933728,1596176.0405067161,0.0,6.033019392122861,25608.745954380218,6563.331935035922,-0.003184086238956829,0.5961760405067189
2018-11-02,151.5728302001953,85.0860366821289,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859036.0160692642,-260010.3843088101,1599025.631760454,0.0,5.994630824693103,25608.745954380218,6569.326565860614,0.001785261262807314,0.5990256317604568
2018-11-05,153.4766387939453,85.30573272705078,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859030.005960028,-257246.72594714223,1601783.2800128856,0.0,6.010109236125898,25608.745954380218,6575.33667509674,0.0017245803929957226,0.6017832800128884
2018-11-06,153.32501220703125,85.69241333007812,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859023.9686076911,-260337.20098753844,1598686.7676201528,0.0,6.037352336787389,25608.745954380218,6581.374027433527,-0.0019331656356831317,0.5986867676201557
2018-11-07,157.7223358154297,88.40794372558594,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859017.7399360398,-269635.09702080267,1589382.6429152372,0.0,6.2286716513197735,25608.745954380218,6587.602699084847,-0.005819854704099403,0.58938264291524
2018-11-08,158.3709716796875,87.41487884521484,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859011.5812295387,-261109.44439882203,1597902.1368307166,0.0,6.158706501044499,25608.745954380218,6593.761405585891,0.005360253525767078,0.5979021368307194
2018-11-09,156.67776489257812,85.0860366821289,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1859005.5865987139,-248416.18492602237,1610589.4016726916,0.0,5.994630824693103,25608.745954380218,6599.756036410584,0.007939951108106635,0.6105894016726945
2018-11-12,151.151611328125,84.05781555175781,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1858999.6644099294,-253664.88838173996,1605334.7760281893,0.0,5.922188784576103,25608.745954380218,6605.67822519516,-0.0032625482565854513,0.6053347760281922
2018-11-13,150.7893829345703,84.0051040649414,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1858993.745934867,-254113.2292079574,1604880.5167269097,0.0,5.918475062372006,25608.745954380218,6611.596700257532,-0.00028296857955301125,0.6048805167269125
2018-11-14,151.54751586914062,83.40750885009766,HOLD_LONG,1,2271.174869305905,-7101.738554194294,1858987.869562632,-248147.4117623103,1610840.4578003217,0.0,5.876372235218654,25608.745954380218,6617.47307249275,0.003713635383627789,0.6108404578003244
2018-11-15,149.4078826904297,82.32659912109375,EXIT_LONG,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,1154.9917643208478,0.0,26763.737718701064,6617.47307249275,0.1918178273052391,0.9198283745509592
2018-11-16,149.12139892578125,81.9487075805664,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-19,146.2320098876953,80.27896118164062,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-20,142.40750122070312,75.73552703857422,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-21,142.61813354492188,77.66011810302734,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-23,142.23904418945312,77.1679916381836,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-26,143.0561981201172,78.48621368408203,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-27,145.92031860351562,80.53382110595703,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-28,150.3608856201172,82.33536529541016,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-29,148.86093139648438,81.90474700927734,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-11-30,152.8099822998047,82.93296813964844,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-03,154.01333618164062,82.8626480102539,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-04,148.55584716796875,79.3825912475586,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-06,149.1151580810547,79.92743682861328,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-07,146.4287567138672,78.5653076171875,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-10,145.4966278076172,78.5916748046875,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-11,145.93731689453125,78.63558959960938,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-12,147.6321563720703,80.94685363769531,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-13,147.34402465820312,82.8626480102539,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-14,146.0050811767578,82.04537200927734,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-17,142.3441162109375,79.48804473876953,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-18,144.0983123779297,80.37565612792969,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-19,141.99668884277344,79.3825912475586,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-20,139.11538696289062,78.35438537597656,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-21,135.99681091308594,77.01858520507812,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-24,134.0137939453125,75.54219818115234,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-26,142.6068115234375,80.00653839111328,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-27,144.33558654785156,80.72715759277344,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-28,144.25086975097656,80.7359619140625,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2018-12-31,145.60678100585938,81.16657257080078,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-02,146.1067657470703,81.08747100830078,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-03,142.88650512695312,80.12078857421875,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-04,147.13217163085938,82.49356842041016,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-07,150.03041076660156,84.05781555175781,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-08,150.75074768066406,85.79788208007812,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-09,152.31004333496094,85.2706069946289,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-10,151.7422332763672,84.34785461425781,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-11,152.03883361816406,85.50787353515625,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-14,151.53036499023438,85.1651382446289,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-15,149.54736328125,83.40750885009766,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-16,150.03041076660156,82.57266998291016,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-17,148.1914520263672,80.89415740966797,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-18,152.1829071044922,83.46903991699219,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-22,150.08970642089844,80.8722152709961,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-23,149.9033203125,81.11071014404297,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-24,150.2422637939453,81.08419036865234,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-25,152.87782287597656,82.86841583251953,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-28,152.39480590820312,82.27664184570312,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-29,152.27615356445312,82.52392578125,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-30,154.38624572753906,84.5731201171875,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-01-31,155.53028869628906,84.93526458740234,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-01,156.24212646484375,85.77438354492188,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-04,157.98788452148438,86.4456558227539,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-05,157.9539794921875,86.64881134033203,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-06,156.5386962890625,85.84504699707031,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-07,155.9878692626953,85.57121276855469,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-08,156.38623046875,85.82735443115234,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-11,155.01332092285156,85.57121276855469,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-12,157.21669006347656,87.85887908935547,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-13,159.6658172607422,89.61660766601562,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-14,159.07257080078125,89.66075897216797,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-15,163.03857421875,92.07208251953124,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-19,162.98773193359375,92.79637145996094,NEUTRAL,0,0.0,0.0,1919828.374550956,0.0,1919828.374550956,0.0,0.0,26763.737718701064,6617.47307249275,0.0,0.9198283745509592
2019-02-20,162.58096313476562,93.32633972167967,LONG,1,2460.3126484644727,-7466.641759416818,1918450.4185800408,-296834.345419414,1621616.073160627,1371.0429317742673,6.913039141065615,28134.78065047533,6624.386111633816,-0.15533279190129712,0.6216160731606295
2019-02-21,162.55552673339844,93.20267486572266,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918443.5147012288,-295973.5657417681,1622469.9489594607,0.0,6.903878811922152,28134.78065047533,6631.289990445738,0.0005265585442610909,0.6224699489594634
2019-02-22,163.03857421875,93.86512756347656,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918436.5617520104,-299731.41488043644,1618705.146871574,0.0,6.952949218436912,28134.78065047533,6638.242939664175,-0.002320414063940679,0.6187051468715767
2019-02-25,160.9962615966797,92.7522201538086,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918429.6912401028,-296446.4615172434,1621983.2297228593,0.0,6.870511907530253,28134.78065047533,6645.113451571705,0.0020251266004935875,0.6219832297228622
2019-02-26,159.57254028320312,92.7698745727539,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918422.8194204648,-300081.0802944135,1618341.7391260513,0.0,6.87181963790461,28134.78065047533,6651.98527120961,-0.002245085232743249,0.6183417391260542
2019-02-27,155.64891052246094,95.05754089355467,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918415.7781446276,-326815.62110516155,1591600.157039466,0.0,7.041275837135785,28134.78065047533,6659.026547046746,-0.016524063762346275,0.5916001570394689
2019-02-28,156.89466857910156,92.8228530883789,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918408.9024006682,-307065.05351609725,1611343.8488845709,0.0,6.875743959304586,28134.78065047533,6665.90229100605,0.012404932079065567,0.6113438488845735
2019-03-01,156.92005920410156,91.82476806640624,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918402.100588686,-299550.2413357477,1618851.8592529383,0.0,6.801811982077308,28134.78065047533,6672.7041029881275,0.004659471269006232,0.6188518592529411
2019-03-04,155.767578125,91.14464569091795,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918395.349155971,-297307.47498144273,1621087.8741745283,0.0,6.751432714911291,28134.78065047533,6679.455535703039,0.0013812350455721933,0.6210878741745309
2019-03-05,155.9285430908203,90.98566436767578,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918388.6094996112,-295724.39425298804,1622664.2152466231,0.0,6.739656359880663,28134.78065047533,6686.195192062919,0.0009723970533661586,0.622664215246626
2019-03-06,156.30990600585938,90.39388275146484,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918381.9136787804,-290367.5009214063,1628014.412757374,0.0,6.695820830832489,28134.78065047533,6692.891012893751,0.0032971686073313133,0.628014412757377
2019-03-07,154.6658935546875,88.95411682128906,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918375.324506922,-283662.0691312215,1634713.2553757005,0.0,6.589171858431339,28134.78065047533,6699.480184752183,0.0041147317651695214,0.6347132553757036
2019-03-08,153.5811767578125,87.73523712158203,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918368.8256221474,-277229.873521037,1641138.9521011105,0.0,6.498884774447827,28134.78065047533,6705.979069526631,0.0039307791163247785,0.6411389521011137
2019-03-11,154.6065673828125,88.68031311035156,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918362.2567319777,-281763.63584030134,1636598.6208916763,0.0,6.5688901697213264,28134.78065047533,6712.547959696352,-0.002766573301804409,0.6365986208916794
2019-03-12,155.9285430908203,89.0866470336914,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918355.6577430991,-281545.1121252038,1636810.5456178952,0.0,6.598988878454232,28134.78065047533,6719.146948574807,0.00012949095979530867,0.6368105456178983
2019-03-13,154.64797973632812,89.3604507446289,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918349.038472532,-286740.09256539034,1631608.9459071418,0.0,6.619270567164245,28134.78065047533,6725.766219141971,-0.0031778874621007924,0.6316089459071448
2019-03-14,155.0492401123047,89.04247283935547,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918342.4427558053,-283378.639480961,1634963.8032748443,0.0,6.595716726826085,28134.78065047533,6732.361935868797,0.0020561650977204415,0.6349638032748475
2019-03-15,155.5785369873047,88.45068359375,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918335.8908751728,-277657.72539059434,1640678.1654845783,0.0,6.551880632639462,28134.78065047533,6738.9138165014365,0.0034951001351148925,0.6406781654845815
2019-03-18,156.59449768066406,89.98755645751953,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918329.2251524855,-286633.42354991555,1631695.8016025699,0.0,6.665722687238034,28134.78065047533,6745.579539188675,-0.005474787237968459,0.6316958016025729
2019-03-19,157.20068359375,91.37430572509766,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918322.456707973,-295496.3766717687,1622826.0800362043,0.0,6.768444512546958,28134.78065047533,6752.347983701222,-0.00543589163963909,0.6228260800362073
2019-03-20,158.88255310058594,91.49795532226562,HOLD_LONG,1,2460.3126484644727,-7466.641759416818,1918315.6791042616,-292281.699096783,1626033.9800074785,0.0,6.77760371141352,28134.78065047533,6759.1255874126355,0.001976736762329123,0.6260339800074814
