Date,HD,LOW
2015-05-07,85.99832916259766,59.65071868896485
2015-05-08,87.8974380493164,60.451133728027344
2015-05-11,87.45196533203125,60.41812515258789
2015-05-12,87.9365005493164,60.78942489624024
2015-05-13,86.8970947265625,60.32735061645508
2015-05-14,87.48323822021484,59.625972747802734
2015-05-15,88.5851821899414,60.31083679199219
2015-05-18,89.3510513305664,60.28611373901367
2015-05-19,87.79580688476562,59.27114868164063
2015-05-20,87.60823059082031,56.52337646484375
2015-05-21,87.53792572021484,56.70490646362305
2015-05-22,87.65514373779297,57.38153839111328
2015-05-26,86.69387817382812,57.414546966552734
2015-05-27,87.65514373779297,58.355228424072266
2015-05-28,87.6786117553711,58.13242721557617
2015-05-29,87.07682037353516,57.744625091552734
2015-06-01,87.27217864990234,57.87664031982422
2015-06-02,87.67292022705078,57.8848991394043
2015-06-03,88.9063949584961,58.29747772216797
2015-06-04,87.57078552246094,57.87664031982422
2015-06-05,86.71438598632812,57.58783721923828
2015-06-08,86.3686752319336,56.6718978881836
2015-06-09,86.0544204711914,56.54813003540039
2015-06-10,87.19364166259766,57.07623291015625
2015-06-11,87.43721771240234,56.968971252441406
2015-06-12,86.89508819580078,56.96070098876953
2015-06-15,86.43153381347656,57.0267219543457
2015-06-16,86.60440826416016,57.26600646972656
2015-06-17,86.79293823242188,57.488807678222656
2015-06-18,87.87718200683594,57.8848991394043
2015-06-19,88.33287048339844,57.75286483764648
2015-06-22,88.835693359375,58.00040817260742
2015-06-23,88.92210388183594,58.25621032714844
2015-06-24,88.27000427246094,57.827125549316406
2015-06-25,88.18359375,57.48057556152344
2015-06-26,88.4664306640625,56.61415100097656
2015-06-29,86.84795379638672,55.72295379638672
2015-06-30,87.31148529052734,55.26089859008789
2015-07-01,88.050048828125,55.483673095703125
2015-07-02,87.59434509277344,55.0380859375
2015-07-06,87.46078491210938,54.666778564453125
2015-07-07,88.30928039550781,55.59095001220703
2015-07-08,87.20935821533203,54.89781188964844
2015-07-09,87.5079116821289,55.3021240234375
2015-07-10,88.8592529296875,55.98702621459961
2015-07-13,90.2734832763672,56.358341217041016
2015-07-14,90.6348648071289,56.43260955810547
2015-07-15,90.8077392578125,56.33357620239258
2015-07-16,90.13988494873048,56.30057144165039
2015-07-17,89.93561553955078,55.72295379638672
2015-07-20,89.10283660888672,55.26724624633789
2015-07-21,89.45637512207031,55.01038360595703
2015-07-22,90.2734832763672,55.88041305541992
2015-07-23,90.02992248535156,56.0958366394043
2015-07-24,89.2442398071289,55.664981842041016
2015-07-27,88.835693359375,55.54896926879883
2015-07-28,90.22632598876952,56.17869567871094
2015-07-29,91.42839813232422,56.95758438110352
2015-07-30,91.49913024902344,57.05701446533203
2015-07-31,91.94695281982422,57.471290588378906
2015-08-03,91.83694458007812,57.09843826293945
2015-08-04,92.33979034423828,57.471290588378906
2015-08-05,92.70906829833984,57.951881408691406
2015-08-06,91.57767486572266,57.42988204956055
2015-08-07,91.86839294433594,57.6121711730957
2015-08-10,92.3947982788086,57.645294189453125
2015-08-11,92.46549987792967,57.52102279663086
2015-08-12,92.46549987792967,57.14815139770508
2015-08-13,93.51042175292967,59.004173278808594
2015-08-14,94.0840072631836,59.74994659423828
2015-08-17,94.04468536376952,60.05652618408203
2015-08-18,96.4802703857422,60.50395584106445
2015-08-19,96.4488296508789,61.62256240844727
2015-08-20,94.70464324951172,60.63653945922852
2015-08-21,91.2634506225586,58.921363830566406
2015-08-24,88.41928100585938,56.60131072998047
2015-08-25,87.185791015625,55.50752258300781
2015-08-26,91.08270263671876,56.96587371826172
2015-08-27,92.4419403076172,57.22272872924805
2015-08-28,92.3319320678711,56.717281341552734
2015-08-31,91.49913024902344,57.31386947631836
2015-09-01,89.28804016113281,56.13727188110352
2015-09-02,91.98080444335938,57.20616149902344
2015-09-03,92.07557678222656,57.25586700439453
2015-09-04,90.35407257080078,56.17869567871094
